M:\self driving car\IMG\center_2020_10_29_19_11_00_838.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_00_838.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_00_838.jpg, 0.5915279, 0, 0, 20.99384
M:\self driving car\IMG\center_2020_10_29_19_11_00_940.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_00_940.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_00_940.jpg, 0.8964636, 0, 0, 20.47056
M:\self driving car\IMG\center_2020_10_29_19_11_01_041.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_01_041.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_01_041.jpg, 0.651324, 0, 0, 20.16334
M:\self driving car\IMG\center_2020_10_29_19_11_01_143.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_01_143.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_01_143.jpg, 0.3434982, 0, 0, 20.06574
M:\self driving car\IMG\center_2020_10_29_19_11_01_245.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_01_245.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_01_245.jpg, 0.0534459, 0, 0, 19.72582
M:\self driving car\IMG\center_2020_10_29_19_11_01_346.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_01_346.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_01_346.jpg, 0, 0, 0, 19.68653
M:\self driving car\IMG\center_2020_10_29_19_11_01_446.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_01_446.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_01_446.jpg, 0.2532762, 0, 0, 19.21152
M:\self driving car\IMG\center_2020_10_29_19_11_01_550.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_01_550.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_01_550.jpg, 0.3457299, 0, 0, 18.81126
M:\self driving car\IMG\center_2020_10_29_19_11_01_653.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_01_653.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_01_653.jpg, 0.03702659, 0, 0, 19.03723
M:\self driving car\IMG\center_2020_10_29_19_11_01_755.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_01_755.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_01_755.jpg, 0, 0, 0, 18.39671
M:\self driving car\IMG\center_2020_10_29_19_11_01_859.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_01_859.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_01_859.jpg, 0.1514883, 0, 0, 18.66876
M:\self driving car\IMG\center_2020_10_29_19_11_01_963.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_01_963.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_01_963.jpg, 0, 0.2732121, 0, 18.18925
M:\self driving car\IMG\center_2020_10_29_19_11_02_067.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_02_067.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_02_067.jpg, 0, 0.576319, 0, 18.93637
M:\self driving car\IMG\center_2020_10_29_19_11_02_171.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_02_171.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_02_171.jpg, 0.1554279, 0.9332306, 0, 19.78221
M:\self driving car\IMG\center_2020_10_29_19_11_02_272.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_02_272.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_02_272.jpg, 0.1191108, 1, 0, 20.62057
M:\self driving car\IMG\center_2020_10_29_19_11_02_376.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_02_376.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_02_376.jpg, 0, 1, 0, 21.69589
M:\self driving car\IMG\center_2020_10_29_19_11_02_476.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_02_476.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_02_476.jpg, 0, 1, 0, 22.64349
M:\self driving car\IMG\center_2020_10_29_19_11_02_579.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_02_579.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_02_579.jpg, 0.1210527, 1, 0, 23.6389
M:\self driving car\IMG\center_2020_10_29_19_11_02_680.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_02_680.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_02_680.jpg, 0.4242402, 1, 0, 24.4987
M:\self driving car\IMG\center_2020_10_29_19_11_02_780.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_02_780.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_02_780.jpg, 0.1529667, 1, 0, 25.44086
M:\self driving car\IMG\center_2020_10_29_19_11_02_880.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_02_880.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_02_880.jpg, 0, 1, 0, 26.38072
M:\self driving car\IMG\center_2020_10_29_19_11_02_985.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_02_985.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_02_985.jpg, 0, 1, 0, 27.32084
M:\self driving car\IMG\center_2020_10_29_19_11_03_089.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_03_089.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_03_089.jpg, 0.1957989, 1, 0, 28.427
M:\self driving car\IMG\center_2020_10_29_19_11_03_193.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_03_193.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_03_193.jpg, 0.1616634, 1, 0, 29.28204
M:\self driving car\IMG\center_2020_10_29_19_11_03_295.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_03_295.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_03_295.jpg, 0, 1, 0, 30.18217
M:\self driving car\IMG\center_2020_10_29_19_11_03_396.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_03_396.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_03_396.jpg, 0, 1, 0, 30.1902
M:\self driving car\IMG\center_2020_10_29_19_11_03_496.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_03_496.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_03_496.jpg, 0.0788502, 1, 0, 30.18934
M:\self driving car\IMG\center_2020_10_29_19_11_03_599.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_03_599.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_03_599.jpg, 0.1546311, 1, 0, 30.18848
M:\self driving car\IMG\center_2020_10_29_19_11_03_701.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_03_701.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_03_701.jpg, 0, 1, 0, 30.18995
M:\self driving car\IMG\center_2020_10_29_19_11_03_801.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_03_801.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_03_801.jpg, 0, 1, 0, 30.19025
M:\self driving car\IMG\center_2020_10_29_19_11_03_905.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_03_905.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_03_905.jpg, 0, 1, 0, 30.19016
M:\self driving car\IMG\center_2020_10_29_19_11_04_007.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_04_007.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_04_007.jpg, 0, 1, 0, 30.19031
M:\self driving car\IMG\center_2020_10_29_19_11_04_107.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_04_107.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_04_107.jpg, 0, 1, 0, 30.19043
M:\self driving car\IMG\center_2020_10_29_19_11_04_211.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_04_211.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_04_211.jpg, 0, 1, 0, 30.19029
M:\self driving car\IMG\center_2020_10_29_19_11_04_315.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_04_315.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_04_315.jpg, 0, 1, 0, 30.19029
M:\self driving car\IMG\center_2020_10_29_19_11_04_416.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_04_416.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_04_416.jpg, 0, 1, 0, 30.1903
M:\self driving car\IMG\center_2020_10_29_19_11_04_517.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_04_517.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_04_517.jpg, 0, 1, 0, 30.1902
M:\self driving car\IMG\center_2020_10_29_19_11_04_619.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_04_619.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_04_619.jpg, 0, 1, 0, 30.19031
M:\self driving car\IMG\center_2020_10_29_19_11_04_722.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_04_722.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_04_722.jpg, 0, 1, 0, 30.19032
M:\self driving car\IMG\center_2020_10_29_19_11_04_822.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_04_822.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_04_822.jpg, 0, 1, 0, 30.1903
M:\self driving car\IMG\center_2020_10_29_19_11_04_926.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_04_926.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_04_926.jpg, 0, 1, 0, 30.19031
M:\self driving car\IMG\center_2020_10_29_19_11_05_030.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_05_030.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_05_030.jpg, 0, 1, 0, 30.19032
M:\self driving car\IMG\center_2020_10_29_19_11_05_129.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_05_129.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_05_129.jpg, 0.08781751, 1, 0, 30.1878
M:\self driving car\IMG\center_2020_10_29_19_11_05_231.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_05_231.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_05_231.jpg, 0, 1, 0, 30.19026
M:\self driving car\IMG\center_2020_10_29_19_11_05_335.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_05_335.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_05_335.jpg, 0, 1, 0, 30.1903
M:\self driving car\IMG\center_2020_10_29_19_11_05_438.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_05_438.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_05_438.jpg, 0, 1, 0, 30.19031
M:\self driving car\IMG\center_2020_10_29_19_11_05_539.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_05_539.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_05_539.jpg, 0, 1, 0, 30.19029
M:\self driving car\IMG\center_2020_10_29_19_11_05_640.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_05_640.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_05_640.jpg, 0, 1, 0, 30.1903
M:\self driving car\IMG\center_2020_10_29_19_11_05_743.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_05_743.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_05_743.jpg, 0, 1, 0, 30.1903
M:\self driving car\IMG\center_2020_10_29_19_11_05_844.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_05_844.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_05_844.jpg, 0, 1, 0, 30.19029
M:\self driving car\IMG\center_2020_10_29_19_11_05_949.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_05_949.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_05_949.jpg, 0, 1, 0, 30.19028
M:\self driving car\IMG\center_2020_10_29_19_11_06_053.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_06_053.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_06_053.jpg, 0, 1, 0, 30.19029
M:\self driving car\IMG\center_2020_10_29_19_11_06_155.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_06_155.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_06_155.jpg, 0, 1, 0, 30.19028
M:\self driving car\IMG\center_2020_10_29_19_11_06_261.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_06_261.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_06_261.jpg, 0, 1, 0, 30.19029
M:\self driving car\IMG\center_2020_10_29_19_11_06_363.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_06_363.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_06_363.jpg, 0, 1, 0, 30.19029
M:\self driving car\IMG\center_2020_10_29_19_11_06_467.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_06_467.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_06_467.jpg, 0, 1, 0, 30.19034
M:\self driving car\IMG\center_2020_10_29_19_11_06_570.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_06_570.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_06_570.jpg, 0, 1, 0, 30.1903
M:\self driving car\IMG\center_2020_10_29_19_11_06_669.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_06_669.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_06_669.jpg, 0, 0.8443903, 0, 30.16402
M:\self driving car\IMG\center_2020_10_29_19_11_06_774.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_06_774.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_06_774.jpg, 0, 0.5458055, 0, 30.0895
M:\self driving car\IMG\center_2020_10_29_19_11_06_875.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_06_875.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_06_875.jpg, 0, 0.2413823, 0, 30.0105
M:\self driving car\IMG\center_2020_10_29_19_11_06_978.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_06_978.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_06_978.jpg, 0, 0, 0, 29.81058
M:\self driving car\IMG\center_2020_10_29_19_11_07_082.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_07_082.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_07_082.jpg, -0.2723853, 0, 0, 29.47105
M:\self driving car\IMG\center_2020_10_29_19_11_07_182.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_07_182.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_07_182.jpg, -0.04713208, 0, 0, 29.16247
M:\self driving car\IMG\center_2020_10_29_19_11_07_285.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_07_285.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_07_285.jpg, 0, 0, 0, 28.86634
M:\self driving car\IMG\center_2020_10_29_19_11_07_386.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_07_386.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_07_386.jpg, 0, 0, 0, 28.57586
M:\self driving car\IMG\center_2020_10_29_19_11_07_490.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_07_490.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_07_490.jpg, 0, 0, 0, 28.23178
M:\self driving car\IMG\center_2020_10_29_19_11_07_593.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_07_593.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_07_593.jpg, 0, 0.037359, 0, 27.94831
M:\self driving car\IMG\center_2020_10_29_19_11_07_694.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_07_694.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_07_694.jpg, 0, 0.3379146, 0, 27.90173
M:\self driving car\IMG\center_2020_10_29_19_11_07_794.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_07_794.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_07_794.jpg, 0, 0.63972, 0, 28.22093
M:\self driving car\IMG\center_2020_10_29_19_11_07_898.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_07_898.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_07_898.jpg, 0, 0.3666382, 0, 28.55375
M:\self driving car\IMG\center_2020_10_29_19_11_07_998.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_07_998.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_07_998.jpg, 0, 0.06693757, 0, 28.51943
M:\self driving car\IMG\center_2020_10_29_19_11_08_099.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_08_099.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_08_099.jpg, -0.2793261, 0, 0, 28.19934
M:\self driving car\IMG\center_2020_10_29_19_11_08_202.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_08_202.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_08_202.jpg, -0.03701576, 0, 0, 27.90505
M:\self driving car\IMG\center_2020_10_29_19_11_08_305.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_08_305.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_08_305.jpg, 0, 0, 0, 27.62172
M:\self driving car\IMG\center_2020_10_29_19_11_08_408.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_08_408.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_08_408.jpg, 0, 0, 0, 27.34381
M:\self driving car\IMG\center_2020_10_29_19_11_08_510.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_08_510.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_08_510.jpg, 0, 0, 0, 27.01457
M:\self driving car\IMG\center_2020_10_29_19_11_08_615.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_08_615.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_08_615.jpg, -0.1757628, 0, 0, 26.73179
M:\self driving car\IMG\center_2020_10_29_19_11_08_716.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_08_716.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_08_716.jpg, -0.4346862, 0, 0, 26.29555
M:\self driving car\IMG\center_2020_10_29_19_11_08_818.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_08_818.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_08_818.jpg, -0.1412751, 0, 0, 26.02205
M:\self driving car\IMG\center_2020_10_29_19_11_08_919.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_08_919.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_08_919.jpg, 0, 0, 0, 25.74625
M:\self driving car\IMG\center_2020_10_29_19_11_09_021.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_09_021.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_09_021.jpg, 0, 0, 0, 25.48499
M:\self driving car\IMG\center_2020_10_29_19_11_09_123.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_09_123.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_09_123.jpg, 0, 0, 0, 25.22888
M:\self driving car\IMG\center_2020_10_29_19_11_09_223.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_09_223.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_09_223.jpg, 0, 0.0690252, 0, 24.97971
M:\self driving car\IMG\center_2020_10_29_19_11_09_328.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_09_328.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_09_328.jpg, 0, 0.3750534, 0, 25.02713
M:\self driving car\IMG\center_2020_10_29_19_11_09_429.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_09_429.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_09_429.jpg, 0, 0.728683, 0, 25.63313
M:\self driving car\IMG\center_2020_10_29_19_11_09_531.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_09_531.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_09_531.jpg, -0.3092649, 0.820799, 0, 26.35595
M:\self driving car\IMG\center_2020_10_29_19_11_09_633.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_09_633.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_09_633.jpg, -0.3656847, 0.5290166, 0, 26.76347
M:\self driving car\IMG\center_2020_10_29_19_11_09_736.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_09_736.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_09_736.jpg, -0.06649944, 0.2298314, 0, 26.94084
M:\self driving car\IMG\center_2020_10_29_19_11_09_837.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_09_837.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_09_837.jpg, 0, 0, 0, 26.74272
M:\self driving car\IMG\center_2020_10_29_19_11_09_940.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_09_940.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_09_940.jpg, 0, 0, 0, 26.47236
M:\self driving car\IMG\center_2020_10_29_19_11_10_043.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_10_043.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_10_043.jpg, -0.1081344, 0, 0, 26.20418
M:\self driving car\IMG\center_2020_10_29_19_11_10_144.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_10_144.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_10_144.jpg, -0.3988404, 0, 0, 25.84227
M:\self driving car\IMG\center_2020_10_29_19_11_10_244.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_10_244.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_10_244.jpg, -0.1766916, 0, 0, 25.55676
M:\self driving car\IMG\center_2020_10_29_19_11_10_348.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_10_348.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_10_348.jpg, 0, 0, 0, 25.28689
M:\self driving car\IMG\center_2020_10_29_19_11_10_451.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_10_451.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_10_451.jpg, 0, 0, 0, 24.97983
M:\self driving car\IMG\center_2020_10_29_19_11_10_553.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_10_553.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_10_553.jpg, 0, 0, 0, 24.72901
M:\self driving car\IMG\center_2020_10_29_19_11_10_655.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_10_655.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_10_655.jpg, -0.2942844, 0, 0, 24.4395
M:\self driving car\IMG\center_2020_10_29_19_11_10_758.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_10_758.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_10_758.jpg, -0.59514, 0, 0, 23.96793
M:\self driving car\IMG\center_2020_10_29_19_11_10_860.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_10_860.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_10_860.jpg, -0.3440931, 0, 0, 23.67973
M:\self driving car\IMG\center_2020_10_29_19_11_10_964.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_10_964.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_10_964.jpg, -0.04203844, 0, 0, 23.45022
M:\self driving car\IMG\center_2020_10_29_19_11_11_065.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_11_065.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_11_065.jpg, 0, 0, 0, 23.19912
M:\self driving car\IMG\center_2020_10_29_19_11_11_166.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_11_166.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_11_166.jpg, 0, 0, 0, 22.96422
M:\self driving car\IMG\center_2020_10_29_19_11_11_269.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_11_269.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_11_269.jpg, -0.3093801, 0, 0, 22.64741
M:\self driving car\IMG\center_2020_10_29_19_11_11_370.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_11_370.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_11_370.jpg, -0.61044, 0, 0, 22.19757
M:\self driving car\IMG\center_2020_10_29_19_11_11_473.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_11_473.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_11_473.jpg, -0.6168227, 0, 0, 21.75838
M:\self driving car\IMG\center_2020_10_29_19_11_11_575.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_11_575.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_11_575.jpg, -0.3086246, 0, 0, 21.56564
M:\self driving car\IMG\center_2020_10_29_19_11_11_676.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_11_676.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_11_676.jpg, -0.01455471, 0, 0, 21.34375
M:\self driving car\IMG\center_2020_10_29_19_11_11_782.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_11_782.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_11_782.jpg, 0, 0, 0, 21.10771
M:\self driving car\IMG\center_2020_10_29_19_11_11_883.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_11_883.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_11_883.jpg, 0, 0, 0, 20.89941
M:\self driving car\IMG\center_2020_10_29_19_11_11_984.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_11_984.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_11_984.jpg, 0, 0.1243131, 0, 20.70935
M:\self driving car\IMG\center_2020_10_29_19_11_12_087.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_12_087.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_12_087.jpg, 0, 0.4197711, 0, 20.8568
M:\self driving car\IMG\center_2020_10_29_19_11_12_187.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_12_187.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_12_187.jpg, 0, 0.716589, 0, 21.39144
M:\self driving car\IMG\center_2020_10_29_19_11_12_301.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_12_301.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_12_301.jpg, 0, 1, 0, 22.55696
M:\self driving car\IMG\center_2020_10_29_19_11_12_403.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_12_403.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_12_403.jpg, -0.2680803, 1, 0, 23.49057
M:\self driving car\IMG\center_2020_10_29_19_11_12_506.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_12_506.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_12_506.jpg, -0.04686363, 1, 0, 24.45729
M:\self driving car\IMG\center_2020_10_29_19_11_12_608.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_12_608.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_12_608.jpg, 0, 0.8103619, 0, 25.54325
M:\self driving car\IMG\center_2020_10_29_19_11_12_714.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_12_714.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_12_714.jpg, 0, 0.4942066, 0, 26.08019
M:\self driving car\IMG\center_2020_10_29_19_11_12_813.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_12_813.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_12_813.jpg, -0.0606321, 0.2085139, 0, 26.23715
M:\self driving car\IMG\center_2020_10_29_19_11_12_916.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_12_916.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_12_916.jpg, -0.3592476, 0, 0, 25.96412
M:\self driving car\IMG\center_2020_10_29_19_11_13_018.jpg, M:\self driving car\IMG\left_2020_10_29_19_11_13_018.jpg, M:\self driving car\IMG\right_2020_10_29_19_11_13_018.jpg, -0.5958111, 0, 0, 25.456
